Project,PLC,Folder,Name,Type,Number,InstanceOfName,InstanceOfNumber,IsConsistent,ModifiedDate,ConnectedToLibrary,NameInLibrary,VersionInLibrary,ModifiedDateInLibrary,LibraryState,LibraryConformanceStatus,warning
P712713A01,P209000AE01-JC5,PLC data types,TrfOutReadDpDp,PlcStruct,NaN,NaN,NaN,True,21-06-2023 14:16:39,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,PLC data types,TrfOutWriteDpDp,PlcStruct,NaN,NaN,NaN,True,27-07-2023 14:15:01,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,PLC data types,TrfInReadDpDp,PlcStruct,NaN,NaN,NaN,True,21-06-2023 14:16:30,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,PLC data types,TrfInWriteDpDp,PlcStruct,NaN,NaN,NaN,True,21-06-2023 14:16:35,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,PLC data types,ExtraWriteDpDp,PlcStruct,NaN,NaN,NaN,True,27-07-2023 14:23:13,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,PLC data types,ModesDpDp,PlcStruct,NaN,NaN,NaN,True,23-06-2023 08:01:02,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,PLC data types,ExtraReadDpDp,PlcStruct,NaN,NaN,NaN,True,27-07-2023 08:15:01,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,PLC Com,AndonConfigVCG,PlcStruct,265.0,NaN,NaN,True,02-03-2023 14:12:36,True,AndonConfigVCG,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC DataHandling,CycleTimeReportData,PlcStruct,119.0,NaN,NaN,True,31-05-2023 15:01:41,Outdated,CycleTimeReportData,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,"Block 'CycleTimeReportData' outdated '31-05-2023 15:01:41': library block 'CycleTimeReportData', version '15.504.0', updated on '02-03-2023 14:12:36'"
P712713A01,P209000AE01-JC5,PLC DataHandling,Robot,PlcStruct,53.0,NaN,NaN,True,31-05-2023 15:06:31,Outdated,Robot,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,"Block 'Robot' outdated '31-05-2023 15:06:31': library block 'Robot', version '15.504.0', updated on '02-03-2023 14:12:36'"
P712713A01,P209000AE01-JC5,PLC DataHandling,CycleTimeReportElement,PlcStruct,391.0,NaN,NaN,True,31-05-2023 15:01:44,Outdated,CycleTimeReportElement,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,"Block 'CycleTimeReportElement' outdated '31-05-2023 15:01:44': library block 'CycleTimeReportElement', version '15.504.0', updated on '02-03-2023 14:12:36'"
P712713A01,P209000AE01-JC5,PLC DataHandling,CycleTimeReportSendData,PlcStruct,392.0,NaN,NaN,True,31-05-2023 15:01:45,Outdated,CycleTimeReportSendData,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,"Block 'CycleTimeReportSendData' outdated '31-05-2023 15:01:45': library block 'CycleTimeReportSendData', version '15.504.0', updated on '02-03-2023 14:12:36'"
P712713A01,P209000AE01-JC5,PLC DataHandling,CycleTimeSignals,PlcStruct,375.0,NaN,NaN,True,31-05-2023 15:02:01,Outdated,CycleTimeSignals,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,"Block 'CycleTimeSignals' outdated '31-05-2023 15:02:01': library block 'CycleTimeSignals', version '15.504.0', updated on '02-03-2023 14:12:36'"
P712713A01,P209000AE01-JC5,FB Function,H_AndonReqVCG,PlcStruct,97.0,NaN,NaN,True,02-03-2023 14:12:36,True,H_AndonReqVCG,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Function,AndonStatusVCG,PlcStruct,156.0,NaN,NaN,True,02-03-2023 14:12:36,True,AndonStatusVCG,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Function,AndonDataExchangeVCG,PlcStruct,535.0,NaN,NaN,True,02-03-2023 14:12:36,True,AndonDataExchangeVCG,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB DataHandling,H_CycleMonitorDisplayLine,PlcStruct,376.0,NaN,NaN,True,31-05-2023 15:01:37,Outdated,H_CycleMonitorDisplayLine,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,"Block 'H_CycleMonitorDisplayLine' outdated '31-05-2023 15:01:37': library block 'H_CycleMonitorDisplayLine', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,FB DataHandling,H_CycleMonitoring,PlcStruct,405.0,NaN,NaN,True,31-05-2023 15:01:38,Outdated,H_CycleMonitoring,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,"Block 'H_CycleMonitoring' outdated '31-05-2023 15:01:38': library block 'H_CycleMonitoring', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,VIDS,VEMData,PlcStruct,202.0,NaN,NaN,True,02-03-2023 14:12:35,True,VEMData,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VIDS,VIDS,PlcStruct,530.0,NaN,NaN,True,02-03-2023 14:12:35,True,VIDS,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VIDS,VIDSFunctionHandshake,PlcStruct,64.0,NaN,NaN,True,02-03-2023 14:12:35,True,VIDSFunctionHandshake,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VIDS,H_LVIDSMaster,PlcStruct,453.0,NaN,NaN,True,02-03-2023 14:12:35,True,H_LVIDSMaster,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VIDS,H_LVIDSRFID,PlcStruct,9.0,NaN,NaN,True,02-03-2023 14:12:35,True,H_LVIDSRFID,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VIDS,H_LVIDSTrack,PlcStruct,500.0,NaN,NaN,True,02-03-2023 14:12:35,True,H_LVIDSTrack,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VIDS,H_VEMData,PlcStruct,203.0,NaN,NaN,True,02-03-2023 14:12:35,True,H_VEMData,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VIDS,H_LVIDSQualityRequest,PlcStruct,249.0,NaN,NaN,True,21-04-2023 13:16:51,Outdated,H_LVIDSQualityRequest,15.504.0,21-04-2023 12:14:47,Committed,The object is library-conformant.,"Block 'H_LVIDSQualityRequest' outdated '21-04-2023 13:16:51': library block 'H_LVIDSQualityRequest', version '15.504.0', updated on '21-04-2023 12:14:47'"
P712713A01,P209000AE01-JC5,VIDS,VIDSCarrierCargoStatus,PlcStruct,39.0,NaN,NaN,True,31-05-2023 15:06:06,Outdated,VIDSCarrierCargoStatus,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,"Block 'VIDSCarrierCargoStatus' outdated '31-05-2023 15:06:06': library block 'VIDSCarrierCargoStatus', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,VIDS,VIDSWorkStatus,PlcStruct,433.0,NaN,NaN,True,31-05-2023 15:06:31,Outdated,VIDSWorkStatus,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,"Block 'VIDSWorkStatus' outdated '31-05-2023 15:06:31': library block 'VIDSWorkStatus', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,VIDS,VIDSEquipment,PlcStruct,264.0,NaN,NaN,True,31-05-2023 15:06:31,Outdated,VIDSEquipment,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,"Block 'VIDSEquipment' outdated '31-05-2023 15:06:31': library block 'VIDSEquipment', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,VIDS,H_LVIDSDeCouple,PlcStruct,424.0,NaN,NaN,True,31-05-2023 15:01:54,Outdated,H_LVIDSDeCouple,15.504.0,02-03-2023 14:12:36,Committed,The object is library-conformant.,"Block 'H_LVIDSDeCouple' outdated '31-05-2023 15:01:54': library block 'H_LVIDSDeCouple', version '15.504.0', updated on '02-03-2023 14:12:36'"
P712713A01,P209000AE01-JC5,VIDS,H_LVIDSChangeVEMData,PlcStruct,177.0,NaN,NaN,True,31-05-2023 15:06:08,Outdated,H_LVIDSChangeVEMData,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,"Block 'H_LVIDSChangeVEMData' outdated '31-05-2023 15:06:08': library block 'H_LVIDSChangeVEMData', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,VIDS,VIDSBodyCargoStatus,PlcStruct,95.0,NaN,NaN,True,31-05-2023 15:06:54,Outdated,VIDSBodyCargoStatus,15.504.0,02-03-2023 14:12:35,Committed,The object is library-conformant.,"Block 'VIDSBodyCargoStatus' outdated '31-05-2023 15:06:54': library block 'VIDSBodyCargoStatus', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,PLC Animation,H_DInt,PlcStruct,131.0,NaN,NaN,True,02-03-2023 14:12:20,True,H_DInt,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Animation,H_DWord,PlcStruct,7.0,NaN,NaN,True,02-03-2023 14:12:20,True,H_DWord,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Animation,H_Int,PlcStruct,139.0,NaN,NaN,True,02-03-2023 14:12:20,True,H_Int,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Animation,H_Real,PlcStruct,130.0,NaN,NaN,True,02-03-2023 14:12:20,True,H_Real,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Animation,H_Word,PlcStruct,179.0,NaN,NaN,True,02-03-2023 14:12:20,True,H_Word,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Animation,H_HMI,PlcStruct,4.0,NaN,NaN,True,02-03-2023 14:12:20,True,H_HMI,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Animation,H_UDInt,PlcStruct,90.0,NaN,NaN,True,02-03-2023 14:12:20,True,H_UDInt,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Acutator,H_2StopPos,PlcStruct,80.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_2StopPos,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Acutator,H_3StopPos,PlcStruct,206.0,NaN,NaN,True,31-05-2023 14:47:47,Outdated,H_3StopPos,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,"Block 'H_3StopPos' outdated '31-05-2023 14:47:47': library block 'H_3StopPos', version '15.504.0', updated on '02-03-2023 14:12:19'"
P712713A01,P209000AE01-JC5,FB Communication,H_PNIODiagS7-1500,PlcStruct,1.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_PNIODiagS7-1500,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Communication,H_PhoneAlarmReqString,PlcStruct,342.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_PhoneAlarmReqString,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Communication,H_VDComMasterPNS7-1500,PlcStruct,47.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_VDComMasterPNS7-1500,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Supervision,ZMStatus,PlcStruct,20.0,NaN,NaN,True,02-03-2023 14:12:19,True,ZMStatus,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Supervision,SupervisionProdModeCmdReq,PlcStruct,48.0,NaN,NaN,True,02-03-2023 14:12:19,True,SupervisionProdModeCmdReq,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Supervision,SupervisionZM,PlcStruct,165.0,NaN,NaN,True,02-03-2023 14:12:19,True,SupervisionZM,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Control,H_SystemVarS7-1500,PlcStruct,200.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_SystemVarS7-1500,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Tooling,H_MovFnc2Pos,PlcStruct,103.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_MovFnc2Pos,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Tooling,H_MovFnc3Pos,PlcStruct,207.0,NaN,NaN,True,31-05-2023 14:48:44,Outdated,H_MovFnc3Pos,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,"Block 'H_MovFnc3Pos' outdated '31-05-2023 14:48:44': library block 'H_MovFnc3Pos', version '15.504.0', updated on '02-03-2023 14:12:19'"
P712713A01,P209000AE01-JC5,FB DataHandling,OperatorStatus,PlcStruct,41.0,NaN,NaN,True,02-03-2023 14:12:19,True,OperatorStatus,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB AlarmHandling,H_ETAFuseCPC20PN,PlcStruct,827.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_ETAFuseCPC20PN,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB AlarmHandling,H_Alarm,PlcStruct,118.0,NaN,NaN,True,31-05-2023 14:54:44,Outdated,H_Alarm,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,"Block 'H_Alarm' outdated '31-05-2023 14:54:44': library block 'H_Alarm', version '15.504.0', updated on '02-03-2023 14:12:19'"
P712713A01,P209000AE01-JC5,FB Safety,H_GateLock-MGB-Maint,PlcStruct,153.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_GateLock-MGB-Maint,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Safety,H_GateMaint,PlcStruct,154.0,NaN,NaN,True,31-05-2023 14:55:02,Outdated,H_GateMaint,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,"Block 'H_GateMaint' outdated '31-05-2023 14:55:02': library block 'H_GateMaint', version '15.504.0', updated on '02-03-2023 14:12:19'"
P712713A01,P209000AE01-JC5,FB Transport,H_TrfIn,PlcStruct,101.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_TrfIn,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Transport,H_TrfOut,PlcStruct,76.0,NaN,NaN,True,02-03-2023 14:12:19,True,H_TrfOut,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Function,H_GeneralReverse,PlcStruct,164.0,NaN,NaN,True,25-05-2023 13:27:17,Outdated,H_GeneralReverse,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,"Block 'H_GeneralReverse' outdated '25-05-2023 13:27:17': library block 'H_GeneralReverse', version '15.504.0', updated on '02-03-2023 14:12:19'"
P712713A01,P209000AE01-JC5,FB Function,H_ConditionDelay,PlcStruct,163.0,NaN,NaN,True,31-05-2023 14:48:35,Outdated,H_ConditionDelay,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,"Block 'H_ConditionDelay' outdated '31-05-2023 14:48:35': library block 'H_ConditionDelay', version '15.504.0', updated on '02-03-2023 14:12:19'"
P712713A01,P209000AE01-JC5,PLC Com,PLCAlarms,PlcStruct,56.0,NaN,NaN,True,02-03-2023 14:12:20,True,PLCAlarms,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VDComm,VDComOUC,PlcStruct,104.0,NaN,NaN,True,02-03-2023 14:12:20,True,VDComOUC,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,VDComm,VDComm,PlcStruct,243.0,NaN,NaN,True,02-03-2023 14:12:20,True,VDComm,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC General,Alarm,PlcStruct,38.0,NaN,NaN,True,02-03-2023 14:12:20,True,Alarm,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC General,AlarmBits,PlcStruct,159.0,NaN,NaN,True,02-03-2023 14:12:20,True,AlarmBits,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC DataHandling,AlarmDB,PlcStruct,58.0,NaN,NaN,True,02-03-2023 14:12:20,True,AlarmDB,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC MZ,Modes,PlcStruct,31.0,NaN,NaN,True,02-03-2023 14:12:20,True,Modes,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC MovUnit,MovConfigBit,PlcStruct,65.0,NaN,NaN,True,02-03-2023 14:12:20,True,MovConfigBit,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC MovUnit,MovConfig,PlcStruct,44.0,NaN,NaN,True,31-05-2023 14:54:24,Outdated,MovConfig,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,"Block 'MovConfig' outdated '31-05-2023 14:54:24': library block 'MovConfig', version '15.504.0', updated on '02-03-2023 14:12:20'"
P712713A01,P209000AE01-JC5,PLC Transport,MovUnit,PlcStruct,45.0,NaN,NaN,True,02-03-2023 14:12:21,True,MovUnit,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Transport,ConvHMICMD,PlcStruct,251.0,NaN,NaN,True,02-03-2023 14:12:21,True,ConvHMICMD,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Transport,Conveyor,PlcStruct,227.0,NaN,NaN,True,02-03-2023 14:12:21,True,Conveyor,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Transport,Hoist5Pos,PlcStruct,228.0,NaN,NaN,True,02-03-2023 14:12:21,True,Hoist5Pos,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Transport,Shuttle5Pos,PlcStruct,229.0,NaN,NaN,True,02-03-2023 14:12:21,True,Shuttle5Pos,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Transport,LineConv,PlcStruct,3.0,NaN,NaN,True,20-04-2023 13:41:05,True,LineConv,15.504.0,20-04-2023 13:41:05,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Transport,RollerConvConfig,PlcStruct,69.0,NaN,NaN,True,31-05-2023 14:55:39,Outdated,RollerConvConfig,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,"Block 'RollerConvConfig' outdated '31-05-2023 14:55:39': library block 'RollerConvConfig', version '15.504.0', updated on '02-03-2023 14:12:21'"
P712713A01,P209000AE01-JC5,PLC Transport,RollerMagCplConfig,PlcStruct,70.0,NaN,NaN,True,31-05-2023 14:58:13,Outdated,RollerMagCplConfig,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,"Block 'RollerMagCplConfig' outdated '31-05-2023 14:58:13': library block 'RollerMagCplConfig', version '15.504.0', updated on '02-03-2023 14:12:21'"
P712713A01,P209000AE01-JC5,PLC Transport,InSet,PlcStruct,147.0,NaN,NaN,True,31-05-2023 15:06:08,Outdated,InSet,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,"Block 'InSet' outdated '31-05-2023 15:06:08': library block 'InSet', version '15.504.0', updated on '02-03-2023 14:12:20'"
P712713A01,P209000AE01-JC5,PLC Transport,InRes,PlcStruct,30.0,NaN,NaN,True,31-05-2023 15:07:51,Outdated,InRes,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,"Block 'InRes' outdated '31-05-2023 15:07:51': library block 'InRes', version '15.504.0', updated on '02-03-2023 14:12:20'"
P712713A01,P209000AE01-JC5,PLC Transport,OutSet,PlcStruct,28.0,NaN,NaN,True,31-05-2023 15:07:56,Outdated,OutSet,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,"Block 'OutSet' outdated '31-05-2023 15:07:56': library block 'OutSet', version '15.504.0', updated on '02-03-2023 14:12:20'"
P712713A01,P209000AE01-JC5,PLC Transport,OutRes,PlcStruct,37.0,NaN,NaN,True,31-05-2023 15:06:54,Outdated,OutRes,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,"Block 'OutRes' outdated '31-05-2023 15:06:54': library block 'OutRes', version '15.504.0', updated on '02-03-2023 14:12:21'"
P712713A01,P209000AE01-JC5,PLC Transport,CrossConvMax6Pos,PlcStruct,352.0,NaN,NaN,True,31-05-2023 15:06:57,Outdated,CrossConvMax6Pos,15.504.0,02-03-2023 14:12:21,Committed,The object is library-conformant.,"Block 'CrossConvMax6Pos' outdated '31-05-2023 15:06:57': library block 'CrossConvMax6Pos', version '15.504.0', updated on '02-03-2023 14:12:21'"
P712713A01,P209000AE01-JC5,Euchner,Euchner-MGB-Maint,PlcStruct,57.0,NaN,NaN,True,02-03-2023 14:12:20,True,Euchner-MGB-Maint,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,Safety,SafetyCard,PlcStruct,2.0,NaN,NaN,True,02-03-2023 14:12:20,True,SafetyCard,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Failsafe,MGB,PlcStruct,12.0,NaN,NaN,True,02-03-2023 14:12:19,True,MGB,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Safety,MGB-ProfisafeInput,PlcStruct,290.0,NaN,NaN,True,02-03-2023 14:12:20,True,MGB-ProfisafeInput,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC Safety,MGB-ProfisafeOutput,PlcStruct,5.0,NaN,NaN,True,02-03-2023 14:12:20,True,MGB-ProfisafeOutput,15.504.0,02-03-2023 14:12:20,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC AlarmHandling,ETAFuseCPC20PNConfig,PlcStruct,161.0,NaN,NaN,True,02-03-2023 14:12:19,True,ETAFuseCPC20PNConfig,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,PLC AlarmHandling,ETAFuseData,PlcStruct,160.0,NaN,NaN,True,16-03-2023 09:26:18,Outdated,ETAFuseData,15.504.0,02-03-2023 14:12:19,Committed,The object is library-conformant.,"Block 'ETAFuseData' outdated '16-03-2023 09:26:18': library block 'ETAFuseData', version '15.504.0', updated on '02-03-2023 14:12:19'"
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotor2W2S-MoviFitFCPN,PlcStruct,71.0,NaN,NaN,True,02-03-2023 14:12:31,True,H_GBMotor2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotor2W2S-MDXPN-3PD,PlcStruct,59.0,NaN,NaN,True,02-03-2023 14:12:31,True,H_GBMotor2W2S-MDXPN-3PD,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotor2W2S-MDXPN-6PD-DFS22B,PlcStruct,75.0,NaN,NaN,True,02-03-2023 14:12:31,True,H_GBMotor2W2S-MDXPN-6PD-DFS22B,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,NaN
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotor2W2S-C,PlcStruct,168.0,NaN,NaN,True,31-05-2023 14:51:12,Outdated,H_GBMotor2W2S-C,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,"Block 'H_GBMotor2W2S-C' outdated '31-05-2023 14:51:12': library block 'H_GBMotor2W2S-C', version '15.504.0', updated on '02-03-2023 14:12:31'"
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotor2W2S-FC302PN,PlcStruct,62.0,NaN,NaN,True,31-05-2023 14:51:16,Outdated,H_GBMotor2W2S-FC302PN,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,"Block 'H_GBMotor2W2S-FC302PN' outdated '31-05-2023 14:51:16': library block 'H_GBMotor2W2S-FC302PN', version '15.504.0', updated on '02-03-2023 14:12:31'"
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotor2W2S-MoviFitFCPN-S12B,PlcStruct,88.0,NaN,NaN,True,31-05-2023 14:51:21,Outdated,H_GBMotor2W2S-MoviFitFCPN-S12B,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,"Block 'H_GBMotor2W2S-MoviFitFCPN-S12B' outdated '31-05-2023 14:51:21': library block 'H_GBMotor2W2S-MoviFitFCPN-S12B', version '15.504.0', updated on '02-03-2023 14:12:31'"
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotorEPos-MoviProPN,PlcStruct,174.0,NaN,NaN,True,31-05-2023 14:51:37,Outdated,H_GBMotorEPos-MoviProPN,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,"Block 'H_GBMotorEPos-MoviProPN' outdated '31-05-2023 14:51:37': library block 'H_GBMotorEPos-MoviProPN', version '15.504.0', updated on '02-03-2023 14:12:31'"
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotor1W1S-C,PlcStruct,143.0,NaN,NaN,True,31-05-2023 14:51:41,Outdated,H_GBMotor1W1S-C,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,"Block 'H_GBMotor1W1S-C' outdated '31-05-2023 14:51:41': library block 'H_GBMotor1W1S-C', version '15.504.0', updated on '02-03-2023 14:12:31'"
P712713A01,P209000AE01-JC5,FB Actuator,H_GBMotor2W1S-C,PlcStruct,169.0,NaN,NaN,True,31-05-2023 14:51:46,Outdated,H_GBMotor2W1S-C,15.504.0,02-03-2023 14:12:31,Committed,The object is library-conformant.,"Block 'H_GBMotor2W1S-C' outdated '31-05-2023 14:51:46': library block 'H_GBMotor2W1S-C', version '15.504.0', updated on '02-03-2023 14:12:31'"
